1274|0|START1234|0|START3337|1|0.0|99439.36|27.77
101270|1|0.4544711|99434.7|30.0
101775|1|0.4121947|99435.21|30.0
102290|1|0.3989834|99435.37|30.0
102796|1|0.4544711|99434.7|30.0
103305|1|0.4412598|99434.84|30.01
103815|1|0.2615851|99436.98|30.01
104328|1|0.1611787|99438.15|30.01
104836|1|0.1743901|99438.02|30.0
105348|1|0.2985769|99436.53|30.0
105862|1|0.1611787|99438.15|30.01
106374|1|0.3884143|99435.5|30.01
106882|1|0.3725606|99435.66|30.01
107391|1|0.2378047|99437.27|30.02
107901|1|0.2932924|99436.6|30.02
108413|1|0.1823169|99437.92|30.02
108926|1|0.2378047|99437.27|30.02
109436|1|0.280081|99436.75|30.03
109940|1|0.3382111|99436.09|30.03
110449|1|0.3936988|99435.42|30.03
110958|1|0.280081|99436.75|30.03
111466|1|0.3804874|99435.56|30.03
111976|1|0.2140242|99437.55|30.03
112489|1|0.4941052|99434.24|30.03
112999|1|0.327642|99436.22|30.03
113508|1|0.5945116|99433.06|30.04
114112|1|0.4703248|99434.51|30.04
114617|1|0.414837|99435.17|30.04
115120|1|0.414837|99435.17|30.04
115632|1|0.3434956|99436.0|30.05
116134|1|0.4016256|99435.34|30.05
116635|1|0.4571134|99434.66|30.05
117137|1|0.4016256|99435.34|30.05
117649|1|0.4571134|99434.66|30.05
118152|1|0.3302842|99436.16|30.05
118662|1|0.3223574|99436.27|30.06
119168|1|0.1955283|99437.77|30.06
119671|1|0.1294714|99438.55|30.07
120181|1|0.1400405|99438.42|30.06
120688|1|0.1955283|99437.77|30.06
121201|1|0.3065038|99436.44|30.06
121706|1|0.2404469|99437.22|30.07
122215|1|0.1294714|99438.55|30.07
122725|1|0.09776413|99438.92|30.06
123238|1|0.0819105|99439.09|30.06
123746|1|-0.04227638|99440.53|30.07
124259|1|0.01585364|99439.88|30.07
124769|1|0.002642274|99440.02|30.07
125293|1|0.2140242|99437.53|30.08
125798|1|0.1585364|99438.19|30.08
